2018-11-28 23:56:58,386;0.03045908;0.026011728
2018-11-28 23:57:14,321;0.030385818;0.025416434
2018-11-28 23:57:30,229;0.030424677;0.025496274
2018-11-28 23:57:46,122;0.031064995;0.027181316
2018-11-28 23:58:02,079;0.028799064;0.025543597
2018-11-28 23:58:18,025;0.03157591;0.027319824
2018-11-28 23:58:33,933;0.028619004;0.02538036
2018-11-28 23:58:49,828;0.02935441;0.027366396
2018-11-28 23:59:07,359;0.030794282;0.025250569
2018-11-28 23:59:23,303;0.031108113;0.026699767
2018-11-28 23:59:39,205;0.030376056;0.0270721
2018-11-28 23:59:55,108;0.029735893;0.025114456
2018-11-29 00:00:11,009;0.03149309;0.025707066
2018-11-29 00:00:26,952;0.030386582;0.02545111
2018-11-29 00:00:42,878;0.029999938;0.025322756
2018-11-29 00:00:58,786;0.02958968;0.027163856
2018-11-29 00:01:14,688;0.031632435;0.025812756
2018-11-29 00:01:30,627;0.0325415;0.025431229
2018-11-29 00:01:48,026;0.02933996;0.024308322
2018-11-29 00:02:03,967;0.030461343;0.025138788
2018-11-29 00:02:19,916;0.029530471;0.026175544
2018-11-29 00:02:35,848;0.03161448;0.02932541
2018-11-29 00:02:51,815;0.030017676;0.025495894
2018-11-29 00:03:07,732;0.029637886;0.025121644
2018-11-29 00:03:23,665;0.03059101;0.02581763
2018-11-29 00:03:39,609;0.031038698;0.025885725
2018-11-29 00:03:55,545;0.030791558;0.024701796
2018-11-29 00:04:11,478;0.028833441;0.029225752
2018-11-29 00:04:28,900;0.029349055;0.026662719
2018-11-29 00:04:44,808;0.029496223;0.024872242
2018-11-29 00:05:00,755;0.032376796;0.025712121
2018-11-29 00:05:16,663;0.0287034;0.024571177
2018-11-29 00:05:32,593;0.030931896;0.026465295
2018-11-29 00:05:48,517;0.029036853;0.024400879
2018-11-29 00:06:04,439;0.029441327;0.025510725
2018-11-29 00:06:20,382;0.03162136;0.02457237
2018-11-29 00:06:36,317;0.030336743;0.025893558
2018-11-29 00:06:52,268;0.031812347;0.026464779
2018-11-29 00:07:09,670;0.031006878;0.024675328
2018-11-29 00:07:25,595;0.029819995;0.025265109
2018-11-29 00:07:41,511;0.029669438;0.024910945
2018-11-29 00:07:57,415;0.028911691;0.024693372
2018-11-29 00:08:13,365;0.030878775;0.024114486
2018-11-29 00:08:29,279;0.028380046;0.02547454
2018-11-29 00:08:45,157;0.03065164;0.024290796
2018-11-29 00:09:01,106;0.029941034;0.024901792
2018-11-29 00:09:17,017;0.027979432;0.024103273
2018-11-29 00:09:32,930;0.031875342;0.025474023
2018-11-29 00:09:50,284;0.028744522;0.023847517
2018-11-29 00:10:06,209;0.028333407;0.02651699
2018-11-29 00:10:22,162;0.029225543;0.024016649
2018-11-29 00:10:38,057;0.02956041;0.0271585
2018-11-29 00:10:53,945;0.030212149;0.024723083
2018-11-29 00:11:09,844;0.028794583;0.024643015
2018-11-29 00:11:25,750;0.02852254;0.024776887
2018-11-29 00:11:41,661;0.02863921;0.024807803
2018-11-29 00:11:57,602;0.029938288;0.024288218
2018-11-29 00:12:13,511;0.029771827;0.024567438
2018-11-29 00:12:31,763;0.032505974;0.026132695
2018-11-29 00:12:47,742;0.03156779;0.026037997
2018-11-29 00:13:03,761;0.028497696;0.024579823
2018-11-29 00:13:19,720;0.0303442;0.024994621
2018-11-29 00:13:35,714;0.02767408;0.024453416
2018-11-29 00:13:51,681;0.027812414;0.024314657
2018-11-29 00:14:07,671;0.029692255;0.028002322
2018-11-29 00:14:23,645;0.02919079;0.025720747
2018-11-29 00:14:39,648;0.029346077;0.024774404
2018-11-29 00:14:55,625;0.02839432;0.024348445
2018-11-29 00:15:14,085;0.028893743;0.025250277
2018-11-29 00:15:30,023;0.027683556;0.025865998
2018-11-29 00:15:45,985;0.028303195;0.02476895
2018-11-29 00:16:01,945;0.028880026;0.025434144
2018-11-29 00:16:17,913;0.028234996;0.024720356
2018-11-29 00:16:33,886;0.02919126;0.023650538
2018-11-29 00:16:49,860;0.029238135;0.025350375
2018-11-29 00:17:05,865;0.030630225;0.025508067
2018-11-29 00:17:21,844;0.028099079;0.02558466
2018-11-29 00:17:37,814;0.02765189;0.022251766
2018-11-29 00:17:55,358;0.028619148;0.023736272
2018-11-29 00:18:11,266;0.02882717;0.024073917
2018-11-29 00:18:27,164;0.02857942;0.022696754
2018-11-29 00:18:43,085;0.02902323;0.024386162
